time,air_temp,apparent_t,dewpt,rel_hum,delta_t,wind_dir_deg,wind_spd_kmh,gust_kmh,rain_trace,rain_ten,rain_hour,press
1738391400,0.5598885793871867,0.625615763546798,0.8076923076923076,0.59,0.29824561403508765,0.2388888888888889,0.2857142857142857,0.3225806451612903,0.0,0.0,0.0,0.5781584582441122
1738393200,0.5543175487465181,0.5985221674876847,0.7939560439560439,0.58,0.30994152046783624,0.2388888888888889,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.5781584582441122
1738395000,0.5571030640668524,0.6157635467980296,0.8131868131868131,0.6,0.29239766081871343,0.23333333333333334,0.3142857142857143,0.3225806451612903,0.0,0.0,0.0,0.5760171306209854
1738396800,0.5459610027855154,0.6182266009852216,0.8159340659340658,0.62,0.27485380116959063,0.20833333333333334,0.2857142857142857,0.3010752688172043,0.0,0.0,0.0,0.5824411134903659
1738398600,0.5403899721448467,0.6206896551724138,0.824175824175824,0.64,0.25730994152046777,0.20277777777777778,0.2714285714285714,0.23655913978494625,0.0,0.0,0.0,0.5888650963597439
1738400400,0.5376044568245125,0.6354679802955665,0.8214285714285714,0.64,0.25146198830409355,0.21666666666666667,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.5931477516059975
1738402200,0.5181058495821728,0.6231527093596059,0.8379120879120878,0.69,0.21052631578947364,0.2111111111111111,0.21428571428571427,0.21505376344086022,0.0,0.0,0.0,0.5952890792291244
1738404000,0.5181058495821728,0.6108374384236454,0.8489010989010988,0.71,0.19298245614035084,0.20833333333333334,0.2714285714285714,0.27956989247311825,0.0,0.0,0.0,0.5995717344753756
1738405800,0.5208913649025071,0.6059113300492611,0.846153846153846,0.7,0.2046783625730994,0.19444444444444445,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.6038543897216293
1738407600,0.5125348189415042,0.6133004926108375,0.8434065934065933,0.71,0.19298245614035084,0.17777777777777778,0.24285714285714285,0.23655913978494625,0.0,0.0,0.0,0.6102783725910074
1738409400,0.5041782729805014,0.6059113300492611,0.8434065934065933,0.72,0.1812865497076023,0.15,0.24285714285714285,0.23655913978494625,0.0,0.0,0.0,0.6102783725910074
